filename,issue_type,severity,details
GF1_WFV2_E123.6_N29.3_20190910_L2A0004239231_5120_0.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.999771
GF1_WFV2_E123.6_N29.3_20190910_L2A0004239231_512_8192.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.729092
GF1_WFV2_E123.6_N29.3_20190910_L2A0004239231_512_8704.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.523209
GF1_WFV2_E123.6_N29.3_20190910_L2A0004239231_6144_13824.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.536861
GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_12800_10240.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.676327
GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_13312_7680.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.626213
GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_14129_4608.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.952904
GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_512_7680.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.976048
GF1_WFV3_E112.6_N13.8_20200703_L2A0004902372_15384_7168.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.885178
GF1_WFV3_E113.4_N17.2_20200703_L2A0004902183_1024_6144.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.625473
GF1_WFV3_E113.4_N17.2_20200703_L2A0004902183_15870_4608.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.836613
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_10240_14848.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.556786
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_13312_15201.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.799442
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_14699_9728.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.998638
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_15723_4096.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.611671
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_15723_5120.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.994099
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_2560_0.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.812416
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_2560_512.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.573475
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_4096_0.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.60918
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_8704_14848.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.942768
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_10240_15148.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.638924
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_1024_6656.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.831055
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_1024_7168.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.581055
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11776_14848.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.674805
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12288_13312.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.919453
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12800_11264.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.919777
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12929_10240.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.677151
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13312_9216.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.920692
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13824_6656.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.678955
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13824_7168.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.922646
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_14465_4096.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.685883
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_6656_14336.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.806332
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_7168_14336.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.555534
GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_15134.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.636078
GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11776_14848.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.681568
GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_12800_11264.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.933281
GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_13312_9216.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.938885
GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_3072_13312.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.564194
GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_1024.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.552734
GF1_WFV4_E109.8_N16.7_20200704_L2A0004904643_1024_12800.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.538918
GF1_WFV4_E109.8_N16.7_20200704_L2A0004904643_9216_14848.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.771027
GF1_WFV4_E109.8_N16.7_20200704_L2A0004904643_9728_14848.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.53574
GF1_WFV4_E114.1_N21.0_20190806_L2A0004164437_512_8704.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.834965
GF1_WFV4_E114.4_N21.8_20190806_L2A0004164425_0_11264.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.588867
GF1_WFV4_E114.4_N21.8_20190806_L2A0004164425_1024_12800.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.51688
GF1_WFV4_E114.4_N21.8_20190806_L2A0004164425_17069_4608.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.606445
GF1_WFV4_E124.1_N30.1_20190629_L2A0004085462_14848_16269.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.593506
GF1_WFV4_E124.5_N36.8_20190805_L2A0004161899_1024_12800.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.516632
GF1_WFV4_E124.5_N36.8_20190805_L2A0004161899_14848_13312.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.655689
GF1_WFV4_E124.5_N36.8_20190805_L2A0004161899_15360_11264.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.662483
GF1_WFV4_E124.5_N36.8_20190805_L2A0004161899_15360_11776.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.908276
GF1_WFV4_E124.5_N36.8_20190805_L2A0004161899_16993_5120.png,black_pixels_over_50_percent,suspicious_but_valid,black_ratio=0.879665
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_15485_11776.png,perceptual_near,suspicious_but_valid,other=GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_9216_11776.png; perceptual_distance=4
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_15485_11776.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_15723_5120.png; perceptual_distance=4
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_15485_11776.png,perceptual_near,suspicious_but_valid,other=GF1_WFV4_E124.5_N35.2_20200922_L1A0005079948_7680_12288.png; perceptual_distance=4
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_15485_11776.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E131.9_N22.4_20190604_L1A1119887740-1_5120_0.png; perceptual_distance=4
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_15485_11776.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5120.png; perceptual_distance=4
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_15485_11776.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-2_10752_11264.png; perceptual_distance=2
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_9216_11776.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_15723_5120.png; perceptual_distance=2
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_9216_11776.png,perceptual_near,suspicious_but_valid,other=GF1_WFV4_E124.5_N35.2_20200922_L1A0005079948_7680_12288.png; perceptual_distance=2
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_9216_11776.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E131.9_N22.4_20190604_L1A1119887740-1_5120_0.png; perceptual_distance=4
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_9216_11776.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5120.png; perceptual_distance=2
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_9216_11776.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-2_10752_11264.png; perceptual_distance=2
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_2048_0.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_0_14848.png; perceptual_distance=0
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_2048_0.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14336.png; perceptual_distance=0
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_2048_0.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14848.png; perceptual_distance=0
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_2048_0.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5632.png; perceptual_distance=0
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_2048_0.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_1536.png; perceptual_distance=0
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_2048_0.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_512.png; perceptual_distance=0
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_2048_0.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_10752_8704.png; perceptual_distance=0
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_2048_0.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_11264_8704.png; perceptual_distance=0
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_2048_0.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_12928_6144.png; perceptual_distance=0
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_2048_0.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6144_10752.png; perceptual_distance=0
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_2048_0.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6656_12800.png; perceptual_distance=0
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_2048_0.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_7680_16896.png; perceptual_distance=0
GF1_WFV2_E123.6_N29.3_20190910_L2A0004239231_1024_6144.png,perceptual_near,suspicious_but_valid,other=GF1_WFV2_E123.6_N29.3_20190910_L2A0004239231_512_8704.png; perceptual_distance=4
GF1_WFV2_E123.6_N29.3_20190910_L2A0004239231_1536_5120.png,perceptual_near,suspicious_but_valid,other=GF1_WFV2_E123.6_N29.3_20190910_L2A0004239231_2048_2560.png; perceptual_distance=4
GF1_WFV2_E123.6_N29.3_20190910_L2A0004239231_1536_5120.png,perceptual_near,suspicious_but_valid,other=GF1_WFV2_E123.6_N29.3_20190910_L2A0004239231_9728_3584.png; perceptual_distance=2
GF1_WFV2_E123.6_N29.3_20190910_L2A0004239231_2048_0.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_512_7680.png; perceptual_distance=0
GF1_WFV2_E123.6_N29.3_20190910_L2A0004239231_2048_2560.png,perceptual_near,suspicious_but_valid,other=GF1_WFV2_E123.6_N29.3_20190910_L2A0004239231_9728_3584.png; perceptual_distance=2
GF1_WFV2_E123.6_N29.3_20190910_L2A0004239231_4608_4096.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E131.4_N22.4_20200419_L1A1119988588-2_16896_15360.png; perceptual_distance=4
GF1_WFV2_E123.6_N29.3_20190910_L2A0004239231_5120_0.png,perceptual_near,suspicious_but_valid,other=GF1_WFV4_E124.6_N36.8_20191206_L1A0004447277_8704_512.png; perceptual_distance=4
GF1_WFV2_E123.6_N29.3_20190910_L2A0004239231_6144_13824.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_3072_13312.png; perceptual_distance=4
GF1_WFV2_E123.6_N29.3_20190910_L2A0004239231_7680_13824.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10240_512.png; perceptual_distance=4
GF1_WFV3_E113.4_N17.2_20200703_L2A0004902183_4608_4608.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E131.2_N35.8_20200910_L1A1120034678-2_15872_13824.png; perceptual_distance=4
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_10240_14848.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_7168_14336.png; perceptual_distance=4
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_10240_14848.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_3072_13312.png; perceptual_distance=4
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_13312_13824.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12288_11776.png; perceptual_distance=4
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_13312_13824.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12929_9216.png; perceptual_distance=4
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_13312_13824.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13312_7680.png; perceptual_distance=2
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_13312_13824.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13441_7168.png; perceptual_distance=4
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_13312_13824.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_12288_11776.png; perceptual_distance=4
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_15723_5120.png,perceptual_near,suspicious_but_valid,other=GF1_WFV4_E124.3_N33.5_20200926_L1A0005089385_9952_2560.png; perceptual_distance=4
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_15723_5120.png,perceptual_near,suspicious_but_valid,other=GF1_WFV4_E124.5_N35.2_20200922_L1A0005079948_7680_12288.png; perceptual_distance=4
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_15723_5120.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E131.9_N22.4_20190604_L1A1119887740-1_5120_0.png; perceptual_distance=4
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_15723_5120.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5120.png; perceptual_distance=0
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_15723_5120.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-2_10752_11264.png; perceptual_distance=2
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_13824_5632.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12288_11776.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_10240_15148.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_15134.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11776_13312.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12288_11264.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11776_13312.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12800_9216.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11776_13312.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13953_4608.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11776_14848.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12929_10240.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11776_14848.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11776_14848.png; perceptual_distance=2
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12288_11264.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12800_9216.png; perceptual_distance=0
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12288_11264.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13312_7168.png; perceptual_distance=2
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12288_11264.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13953_4608.png; perceptual_distance=2
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12288_11264.png,perceptual_near,suspicious_but_valid,other=GF1_WFV4_E124.5_N36.8_20190805_L2A0004161899_14336_13824.png; perceptual_distance=2
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12288_11776.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12929_9216.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12288_11776.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13441_7168.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12288_13312.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12800_11264.png; perceptual_distance=2
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12288_13312.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13312_9216.png; perceptual_distance=2
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12288_13312.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13824_7168.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12800_10240.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_13422_7680.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12800_11264.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13312_9216.png; perceptual_distance=2
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12800_9216.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13312_7168.png; perceptual_distance=2
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12800_9216.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13953_4608.png; perceptual_distance=2
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12800_9216.png,perceptual_near,suspicious_but_valid,other=GF1_WFV4_E124.5_N36.8_20190805_L2A0004161899_14336_13824.png; perceptual_distance=2
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12929_10240.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11776_14848.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13312_7168.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13953_4608.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13312_7168.png,perceptual_near,suspicious_but_valid,other=GF1_WFV4_E124.5_N36.8_20190805_L2A0004161899_14336_13824.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13312_9216.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13824_7168.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_13953_4608.png,perceptual_near,suspicious_but_valid,other=GF1_WFV4_E124.5_N36.8_20190805_L2A0004161899_14336_13824.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_14465_4096.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11776_14848.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_7168_14336.png,perceptual_near,suspicious_but_valid,other=GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_3072_13312.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_7168_14336.png,perceptual_near,suspicious_but_valid,other=GF1_WFV4_E109.8_N16.7_20200704_L2A0004904643_1024_12800.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_7168_14336.png,perceptual_near,suspicious_but_valid,other=GF1_WFV4_E114.4_N21.8_20190806_L2A0004164425_1024_12800.png; perceptual_distance=4
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_7168_14336.png,perceptual_near,suspicious_but_valid,other=GF1_WFV4_E124.5_N36.8_20190805_L2A0004161899_1024_12800.png; perceptual_distance=4
GF1_WFV3_E131.3_N17.2_20200630_L2A0004898201_6656_11264.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-3_11264_4096.png; perceptual_distance=4
GF1_WFV4_E114.1_N21.0_20190806_L2A0004164437_11776_5632.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_0_14848.png; perceptual_distance=4
GF1_WFV4_E114.4_N21.8_20190806_L2A0004164425_0_12288.png,perceptual_near,suspicious_but_valid,other=GF1_WFV4_E124.5_N36.8_20190805_L2A0004161899_0_12288.png; perceptual_distance=2
GF1_WFV4_E114.4_N21.8_20190806_L2A0004164425_1024_12800.png,perceptual_near,suspicious_but_valid,other=GF1_WFV4_E124.5_N36.8_20190805_L2A0004161899_1024_12800.png; perceptual_distance=4
GF1_WFV4_E114.4_N21.8_20190806_L2A0004164425_9216_8704.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E136.0_N26.9_20200913_L1A1120035638-2_14336_3072.png; perceptual_distance=4
GF1_WFV4_E124.0_N33.5_20131122_L1A0000115971_7680_5120.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E131.9_N26.9_20190523_L1A1119882283-1_512_13824.png; perceptual_distance=2
GF1_WFV4_E124.1_N35.2_20191206_L1A0004447282_0_11264.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E131.4_N22.4_20200419_L1A1119988588-2_16896_15360.png; perceptual_distance=4
GF1_WFV4_E124.3_N33.5_20200926_L1A0005089385_9952_2560.png,perceptual_near,suspicious_but_valid,other=GF1_WFV4_E124.5_N35.2_20200922_L1A0005079948_7680_12288.png; perceptual_distance=4
GF1_WFV4_E124.3_N33.5_20200926_L1A0005089385_9952_2560.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5120.png; perceptual_distance=4
GF1_WFV4_E124.3_N33.5_20200926_L1A0005089385_9952_2560.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-2_10752_11264.png; perceptual_distance=4
GF1_WFV4_E124.5_N35.2_20200922_L1A0005079948_7680_12288.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5120.png; perceptual_distance=4
GF1_WFV4_E124.5_N35.2_20200922_L1A0005079948_7680_12288.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-2_10752_11264.png; perceptual_distance=2
GF1_WFV4_E124.5_N36.8_20190805_L2A0004161899_14848_13312.png,perceptual_near,suspicious_but_valid,other=GF1_WFV4_E124.5_N36.8_20190805_L2A0004161899_15360_11264.png; perceptual_distance=2
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-1_0_0.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.0_N26.9_20190302_L1A1119852268-1_0_14848.png; perceptual_distance=4
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-1_1024_6656.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-1_1536_6144.png; perceptual_distance=2
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-1_1024_6656.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E131.8_N31.4_20200918_L1A1120036753-2_23440_17285.png; perceptual_distance=4
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-1_1024_6656.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-2_8192_16896.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-1_1024_6656.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E136.0_N26.9_20200913_L1A1120035638-2_8192_5632.png; perceptual_distance=4
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-1_1536_6144.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E131.8_N31.4_20200918_L1A1120036753-2_23440_17285.png; perceptual_distance=2
